step,portfolio_value,position_size,reward
0,100004.13231573833,27.740790057700842,-0.2242413697202607
1,100051.29165883643,27.740790057700842,-0.22119103801971488
2,100072.0972513797,27.740790057700842,-0.2189757117189933
3,100162.25481906722,27.740790057700842,-0.216069725351758
4,100281.81762421592,27.740790057700842,-0.21508139173660684
5,100266.56018968418,27.740790057700842,-0.2198169740572333
6,100267.94722918706,27.740790057700842,-0.2182502861488667
7,100381.40706052307,27.740790057700842,-0.21026594881080365
8,100376.41371831267,27.740790057700842,-0.21461340688247016
9,100472.39685191233,27.740790057700842,-0.21099413023541919
10,100329.53178311516,27.740790057700842,-0.21144213272537848
11,100380.85224472191,27.740790057700842,-0.20872775795956083
12,100367.31777574711,0.0,-0.2200764159297755
13,100220.70272884816,25.658890933568646,-0.2182309101936454
14,100239.94689704834,25.658890933568646,-0.21223793902913932
15,100223.26861794153,25.658890933568646,-0.21303573002808732
16,100190.6818264559,25.658890933568646,-0.21400618246923117
17,100180.16168117314,25.658890933568646,-0.21309594995673695
18,100250.21045342177,25.658890933568646,-0.20953104905988265
19,100254.05928706181,25.658890933568646,-0.21218514221988885
20,100238.40736359233,25.658890933568646,-0.21293665173154683
21,100288.95537873147,25.658890933568646,-0.21039781595522464
22,100284.33677836342,25.658890933568646,-0.21255882441857468
23,100323.0817036731,25.658890933568646,-0.21088038397661804
24,100255.08564269915,25.658890933568646,-0.21426273297884096
25,100195.30042682393,25.658890933568646,-0.213003399785651
26,100220.44613993884,25.658890933568646,-0.2102943622410215
27,100254.31587597114,25.658890933568646,-0.2100115912541127
28,100166.56246897834,25.658890933568646,-0.21303762711124216
29,100236.35465231765,25.658890933568646,-0.20809010472123732
30,100195.55701573327,25.658890933568646,-0.21188714702697148
31,100209.66940574674,25.658890933568646,-0.20724083302283292
32,100142.7916167151,0.0,-0.22069797855937287
33,100115.48995307519,26.463398239182684,-0.20934982533381416
34,100144.0704231735,26.463398239182684,-0.20338750935723393
35,100145.92286105023,26.463398239182684,-0.20450949537007992
36,100244.89597046479,26.463398239182684,-0.20055255927115234
37,100258.39230356677,26.463398239182684,-0.20546433190263017
38,100254.42279383089,26.463398239182684,-0.2060831916307965
39,100324.02153119993,26.463398239182684,-0.20222854298010023
40,100289.8837474714,26.463398239182684,-0.20707527395292732
41,100379.59466750223,26.463398239182684,-0.20239278377783268
42,100285.64960375312,26.463398239182684,-0.21044116474914396
43,100334.34225651322,26.463398239182684,-0.20657088166974383
44,100331.43128270691,26.463398239182684,-0.20865747760581643
45,100457.39705832541,26.463398239182684,-0.20253024175458664
46,100396.2666083929,26.463398239182684,-0.2109812899877446
47,100438.07877761082,26.463398239182684,-0.20784299751174748
48,100262.62644728503,26.463398239182684,-0.21646477889143892
49,100438.3434115932,26.463398239182684,-0.2060523400151822
50,100241.45572869369,26.463398239182684,-0.22360031923022344
51,100241.19109471129,26.463398239182684,-0.22047611590719293
52,100190.59685091814,0.0,-0.23324356353821332
53,100288.36971983766,25.933270396779562,-0.2178522251915937
54,100285.51706009402,25.933270396779562,-0.22200944499145026
55,100262.95511484881,25.933270396779562,-0.22278339613592812
56,100367.46619454783,25.933270396779562,-0.21787477148184783
57,100099.5755113491,25.933270396779562,-0.2325340791692192
58,99949.42187575175,25.933270396779562,-0.23506396832195556
59,99768.91342592025,0.0,-0.2485921228310194
60,99898.88995088154,27.91988398329889,-0.22806501046276298
61,99819.59748036898,27.91988398329889,-0.23759561032832355
62,100073.66842461699,27.91988398329889,-0.22389270017091442
63,100043.79414875487,27.91988398329889,-0.2396684413502228
64,100039.60616615736,27.91988398329889,-0.2385265402886733
65,100182.55597215185,27.91988398329889,-0.23271374771616524
66,100137.32576009892,27.91988398329889,-0.2401913227789095
67,100311.26663731487,27.91988398329889,-0.23152078456925712
68,100272.73719741791,27.91988398329889,-0.2414425067264208
69,100276.36678233574,27.91988398329889,-0.23796041887367977
