step,portfolio_value,position_size,reward
0,99955.6763478436,10.996744963490807,-0.20501046423580158
1,99965.02358106257,10.996744963490807,-0.201845297349588
2,100007.14111427274,10.996744963490807,-0.20013997947630824
3,100001.53277434137,10.996744963490807,-0.20125963445880182
4,100025.61564581141,10.996744963490807,-0.19974634644292152
5,100030.89408339388,10.996744963490807,-0.2005275913632079
6,100049.03871258364,10.996744963490807,-0.1997296949356856
7,100012.52951930485,10.996744963490807,-0.20179589879039833
8,99979.09941461585,10.996744963490807,-0.20230007969118313
9,99987.23700588883,10.996744963490807,-0.20106528204564247
10,100001.97264413991,10.996744963490807,-0.20078345687603882
11,100011.4298448085,10.996744963490807,-0.19900212966557412
12,100024.73590621434,10.996744963490807,-0.19856100372295507
13,100039.91141426394,10.996744963490807,-0.19838995532838352
14,100011.4298448085,10.996744963490807,-0.20007239245224628
15,100014.39896594865,10.996744963490807,-0.198047758853416
16,99918.61731731665,10.996744963490807,-0.20142932393642657
17,99856.48570827293,10.996744963490807,-0.20172001019145228
18,99945.22944012829,10.996744963490807,-0.19663429245261535
19,100025.76516322156,0.0,-0.21004721659231754
20,99998.9920091692,10.832802499915696,-0.20677562141416775
21,100012.7496683441,10.832802499915696,-0.20397202664213077
22,99973.53492329441,10.832802499915696,-0.20608589638265729
23,100009.82481166912,10.832802499915696,-0.2031835128354232
24,100026.074015419,10.832802499915696,-0.20417220951863352
25,99997.47541681922,10.832802499915696,-0.20588377751103004
26,99947.53619729461,10.832802499915696,-0.20699379817702693
27,99908.10479619492,10.832802499915696,-0.20711745471640175
28,99902.14675481996,10.832802499915696,-0.20590445860040563
29,99899.87186629498,10.832802499915696,-0.20556005711460806
30,99907.02151594493,10.832802499915696,-0.20516629437031847
31,99917.63766239485,10.832802499915696,-0.20497298262047828
32,99985.45100604431,10.832802499915696,-0.20266212970444053
33,99998.9920091692,10.832802499915696,-0.20569648444510916
34,100040.80662681888,10.832802499915696,-0.20452909252240703
35,100003.97509831918,10.832802499915696,-0.2077311052076301
36,99992.38399964425,10.832802499915696,-0.20710658800184045
37,99993.90059199426,10.832802499915696,-0.2045643625993264
38,99993.57560791925,10.832802499915696,-0.20347812093730272
39,99969.51369752083,0.0,-0.21372859284545173
40,99934.93592129313,10.844091822961865,-0.2012351482748038
41,99938.5144715947,10.844091822961865,-0.1986202356406755
42,99896.98159991276,10.844091822961865,-0.20036121167904072
43,99892.7524041018,10.844091822961865,-0.19900249033222225
44,99877.02847095851,10.844091822961865,-0.19894141229724965
45,99884.61933523459,10.844091822961865,-0.1979251816099588
46,99877.89599830435,10.844091822961865,-0.1983287329511036
47,99913.78994223835,10.844091822961865,-0.1957625883009576
48,99915.4165560118,10.844091822961865,-0.19693376652012565
49,99965.84158298856,10.844091822961865,-0.1949318605287164
50,100046.08786247848,10.844091822961865,-0.1944653700101036
51,100045.32877605088,10.844091822961865,-0.19939596429799333
52,100033.72559780031,10.844091822961865,-0.19986216053872444
53,100030.14704749873,10.844091822961865,-0.19837401234631388
54,100316.3226307067,10.844091822961865,-0.1866857198710229
55,100443.97941459254,0.0,-0.2161142007699525
56,100477.72885895114,9.864276257006319,-0.21483876219268225
57,100510.87282717468,9.864276257006319,-0.2136166357624716
58,100538.59144345687,9.864276257006319,-0.2136705754590948
59,100636.24777840123,9.864276257006319,-0.21070733895106342
60,100677.77638144323,9.864276257006319,-0.21306241046583654
61,100745.4453165663,9.864276257006319,-0.21166450085890826
62,100744.55753170316,9.864276257006319,-0.21416081268343934
63,100711.51220624219,9.864276257006319,-0.21469594929974786
64,100674.32388475328,9.864276257006319,-0.21538222650849434
65,100741.99281987634,9.864276257006319,-0.21164784629325542
66,100772.37479074793,9.864276257006319,-0.21290071951618927
67,100771.98021969764,9.864276257006319,-0.2137259903458511
68,100823.86631280949,9.864276257006319,-0.21193325770029364
69,100848.32971792687,9.864276257006319,-0.21266093470067454
70,100885.41939665322,9.864276257006319,-0.21218917785999278
71,100856.81299550789,9.864276257006319,-0.21455459832543644
72,100855.33335406934,9.864276257006319,-0.213930049901107
73,100838.3667989073,9.864276257006319,-0.21441031956733855
74,100824.85274043519,9.864276257006319,-0.21447776952067268
75,100765.09135687212,0.0,-0.21531727899292435
76,100765.45715883115,9.206831803526134,-0.20280693008950706
77,100747.13556354214,9.206831803526134,-0.20194045581614214
78,100775.2164005429,9.206831803526134,-0.20035089474005405
79,100796.20797705493,9.206831803526134,-0.20058852182848594
80,100828.70809332139,9.206831803526134,-0.19809111691216738
81,100854.8554956434,9.206831803526134,-0.19815909867565284
82,100866.17989876174,9.206831803526134,-0.19777644128797958
83,100886.89527031967,9.206831803526134,-0.197353174489886
84,100956.03857716414,9.206831803526134,-0.19481331025482776
85,100899.41656157246,9.206831803526134,-0.19985589065666906
86,100881.46323955558,9.206831803526134,-0.19911037470742915
87,100972.42673777443,9.206831803526134,-0.1949123756971792
88,100932.28495111105,9.206831803526134,-0.20182331581765836
89,100884.50149405075,9.206831803526134,-0.20246692424050225
90,100896.47037539534,9.206831803526134,-0.20086407976612214
91,100911.47751123508,9.206831803526134,-0.20049322798193633
92,100939.00593832762,9.206831803526134,-0.199727925383848
93,100884.96183564093,9.206831803526134,-0.20302165933917574
94,100871.0595196176,9.206831803526134,-0.2023020973006638
95,100831.27900428222,0.0,-0.2141156102376258
96,100860.65748213271,8.976824098525892,-0.20164186683151145
97,100937.22979169314,8.976824098525892,-0.19915045179657614
98,100920.44313062889,8.976824098525892,-0.20358089187607048
99,100914.3388902419,8.976824098525892,-0.20331299258501248
100,100909.49140522869,8.976824098525892,-0.2033069290835361
101,100953.74714803442,8.976824098525892,-0.2012668166433445
102,100973.4063928102,8.976824098525892,-0.20239100323356854
103,101163.355990735,8.976824098525892,-0.19559506239262905
104,101139.65717511489,8.976824098525892,-0.20959113649727093
105,101162.99691777106,8.976824098525892,-0.20752670808066873
106,101156.89267738406,8.976824098525892,-0.20781845871732454
107,101160.48340702348,8.976824098525892,-0.20732470523925867
108,101182.92546726979,8.976824098525892,-0.20557290459961852
109,101156.7131409021,8.976824098525892,-0.2069324806120386
110,101088.66881423527,8.976824098525892,-0.20819198472360512
111,101148.27492624948,8.976824098525892,-0.20445575117352321
112,101208.06057474566,8.976824098525892,-0.20468368765233674
113,101155.72569025126,8.976824098525892,-0.20929885237511028
114,101225.56538173779,8.976824098525892,-0.20446236787051772
115,101174.29655024075,0.0,-0.21848368284353586
116,101169.14919772718,8.35074586072838,-0.2096899345648882
117,101192.44777867862,8.35074586072838,-0.20710565653934296
118,100880.12988348736,8.35074586072838,-0.21967462622694323
119,100831.36152766072,8.35074586072838,-0.22375271284285664
120,100746.36812567238,0.0,-0.23580943945306734
121,100702.11653718525,8.984782674188208,-0.2248172641167354
122,100638.504275852,8.984782674188208,-0.22426345785856436
123,100563.75088400274,8.984782674188208,-0.2250423576188029
124,100556.11381872969,8.984782674188208,-0.21813182124894018
125,100557.10214482385,8.984782674188208,-0.21783825020126574
126,100550.81279695193,8.984782674188208,-0.2179346310560915
127,100530.77673158848,8.984782674188208,-0.21848762765911542
128,100563.30164486905,8.984782674188208,-0.21633043843151198
129,100608.58494954694,8.984782674188208,-0.21594016349493148
130,100608.76464520044,8.984782674188208,-0.2182782805055852
131,100722.33229820218,8.984782674188208,-0.21360709978581116
132,100776.06129859382,8.984782674188208,-0.2172885014883387
133,100734.8211461193,8.984782674188208,-0.22091538125953325
134,100661.41547167118,8.984782674188208,-0.2222114632490817
135,100494.02897045105,8.984782674188208,-0.22554896719529444
136,100456.92181800665,8.984782674188208,-0.22305838979024323
137,100399.52635355048,0.0,-0.2340813366300246
138,100380.92025838727,9.514558703734812,-0.22234220957167583
139,100394.81151409472,9.514558703734812,-0.20959604224121273
140,100463.60177352272,9.514558703734812,-0.20736032106914376
141,100465.59983085051,9.514558703734812,-0.21061804426229885
142,100273.40574503507,9.514558703734812,-0.21835155341937612
143,100269.21933920542,9.514558703734812,-0.21545712908353148
144,100309.9416504574,9.514558703734812,-0.21314231257704325
145,100344.47949855197,9.514558703734812,-0.2136870696151278
146,100289.96107717957,9.514558703734812,-0.21741413802197804
147,100258.1824511091,9.514558703734812,-0.216899186405683
148,100262.93973046096,9.514558703734812,-0.2155531379900435
149,100262.74943928688,9.514558703734812,-0.21550467186948738
150,100220.40965305526,9.514558703734812,-0.21671996790439757
151,100191.67568576998,9.514558703734812,-0.21633187689633365
152,100219.55334277193,9.514558703734812,-0.21146142339777685
153,100136.77668204944,9.514558703734812,-0.2153276027543507
154,100063.89516237883,9.514558703734812,-0.21559727996469744
155,100045.53206408062,9.514558703734812,-0.21360232793798212
156,100016.98838796941,9.514558703734812,-0.21055978452205656
157,99982.79057255192,0.0,-0.22117451672305133
158,99877.40609267596,10.189640505957067,-0.21407434219944457
