step,portfolio_value,position_size,reward
0,99917.34829846543,38.71467286101432,-0.21309031698665837
1,99885.60226671939,38.71467286101432,-0.21069294248193748
2,99889.86088073411,38.71467286101432,-0.20680600591279977
3,99844.17756675811,38.71467286101432,-0.20864452227446753
4,99862.7606097314,38.71467286101432,-0.20645820468992634
5,99926.63981995208,38.71467286101432,-0.20471407198392486
6,99966.90307972752,38.71467286101432,-0.20641852649975728
7,100052.46250675037,38.71467286101432,-0.20480257709887378
8,100050.91391983593,38.71467286101432,-0.20936825411004126
9,99996.7133778305,38.71467286101432,-0.2106668477321376
10,99932.44702088123,38.71467286101432,-0.208031909897964
11,99691.41879718038,0.0,-0.22682903863028575
12,99826.81737350955,40.8537901799772,-0.21085916290347897
13,99819.46369127715,40.8537901799772,-0.21843940210450855
14,99744.29271734599,40.8537901799772,-0.21961835841487612
15,99768.39645355218,40.8537901799772,-0.21642515827912037
16,99741.4329520334,40.8537901799772,-0.2183886805349675
17,99752.05493748019,40.8537901799772,-0.216709099244974
18,99802.71363730336,40.8537901799772,-0.21510476071809417
19,99869.71385319853,40.8537901799772,-0.21458462823359337
20,99821.09784288435,40.8537901799772,-0.21966609086832065
21,99835.80520734914,40.8537901799772,-0.21702885624849777
22,99727.951201274,40.8537901799772,-0.22181099923140374
23,99745.92686895319,40.8537901799772,-0.21824659686417225
24,99679.74372886163,40.8537901799772,-0.22141896237909364
25,99741.02441413159,40.8537901799772,-0.21681695556653816
26,99737.7561109172,40.8537901799772,-0.2192196946249601
27,99685.05472158502,40.8537901799772,-0.22091690287996482
28,99747.1524826586,40.8537901799772,-0.21541399832719602
29,99744.29271734599,40.8537901799772,-0.21860894884914245
30,99720.5975190416,40.8537901799772,-0.21924131798051125
31,99794.06766421962,0.0,-0.2255234263963381
32,99248.55656786975,0.0,-0.2426281854881221
33,99136.80515164863,43.69103564354189,-0.23937225067653306
34,99166.51505588624,43.69103564354189,-0.23311853293811421
35,99225.93486436145,43.69103564354189,-0.23195924531323464
36,99101.85232313379,43.69103564354189,-0.23955706831601783
37,99051.60763214373,43.69103564354189,-0.23765317939256317
38,99109.2797991932,43.69103564354189,-0.233359408301609
39,99170.8841594506,43.69103564354189,-0.23323731724927596
40,99197.97260154958,43.69103564354189,-0.2344795790799967
41,99152.09701412386,43.69103564354189,-0.23755078721015752
42,99191.41894620306,43.69103564354189,-0.2341289642803065
43,99156.46611768822,43.69103564354189,-0.23685937565599285
44,99144.66953806447,43.69103564354189,-0.23588200322151526
45,99160.39831089614,43.69103564354189,-0.23466998003807849
46,99192.72967727236,43.69103564354189,-0.23353677967375666
47,99223.31340222285,43.69103564354189,-0.23376727730168112
48,99261.76151358915,43.69103564354189,-0.23352133528467842
49,99284.04394176736,43.69103564354189,-0.23384245124598219
50,99286.22849354954,43.69103564354189,-0.23471648920840282
51,99272.24736214361,43.69103564354189,-0.23538307740517658
52,99259.73750757566,0.0,-0.24508321103613076
53,99264.72192183546,43.22406266659801,-0.20786067064565542
54,99267.31536559545,43.22406266659801,-0.2050158554737414
