step,type,price,shares
1,buy,66.4010936494052,75.642965204236
20,sell,69.97025472890239,75.642965204236
21,buy,70.6450432274074,71.36286417136272
40,sell,72.57729509555207,71.36286417136272
41,buy,73.5887719890096,68.74664804864275
60,sell,69.63638468608052,68.74664804864275
61,buy,70.43863715253698,71.5047623958382
70,sell,65.47788373620533,71.5047623958382
71,buy,66.23206410510178,75.74896846852515
90,sell,62.32192368894856,75.74896846852515
91,buy,63.0112900492764,79.25126171631311
