step,type,price,shares
1,buy,89.02382041991464,56.39521768554027
20,sell,90.09556590668721,56.39521768554027
21,buy,91.02461395363187,55.260902784512446
37,sell,85.03356435423271,55.260902784512446
38,buy,85.993875212724,58.356422755858326
57,sell,81.55880630630757,58.356422755858326
58,buy,82.42116613459845,60.680751410371094
