step,portfolio_value,position_size,reward
0,99972.23574711505,50.27146591594611,-0.20828334389981482
1,100026.52893030427,50.27146591594611,-0.20332670776618067
2,99949.61358745287,50.27146591594611,-0.20900368543429906
3,99911.40727335676,50.27146591594611,-0.20803373052644902
4,99914.92627597087,50.27146591594611,-0.2066142944689326
5,99902.35840949189,50.27146591594611,-0.20689816002274183
6,99984.80361359403,50.27146591594611,-0.202846090070273
7,99919.95342256247,50.27146591594611,-0.20904388798794377
8,99907.38555608348,50.27146591594611,-0.20774847973242835
9,99939.05657961052,50.27146591594611,-0.2056172928468915
10,99921.46156653995,50.27146591594611,-0.20749626486719086
11,99878.22810585223,50.27146591594611,-0.20821469252899985
12,99900.85026551441,50.27146591594611,-0.20287099558095031
13,99902.35840949189,50.27146591594611,-0.20392888029309414
14,99937.54843563304,50.27146591594611,-0.20148874989233478
15,99941.57015290632,50.27146591594611,-0.2023191861975779
16,99956.65159268111,50.27146591594611,-0.20186395745749797
17,100049.6538046256,50.27146591594611,-0.19879097922899988
18,100130.08815009112,50.27146591594611,-0.20128506584290592
19,100144.66142924478,0.0,-0.2152866964623261
20,100116.97237901509,48.40244631669637,-0.20765385767123054
21,100174.08726566879,48.40244631669637,-0.20315513623311554
22,100221.52166305915,48.40244631669637,-0.20349429185882295
23,100192.48019526913,48.40244631669637,-0.2049394501875341
24,100192.9642197323,48.40244631669637,-0.20357435763093015
25,100222.48971198549,48.40244631669637,-0.20243067832930547
26,100202.16068453247,48.40244631669637,-0.2041850056367921
27,100272.82825615484,48.40244631669637,-0.19977317171655593
28,100222.97373644865,48.40244631669637,-0.20345516900016575
29,100245.7228862175,48.40244631669637,-0.20156624483539723
30,100276.21642739701,48.40244631669637,-0.20117002136352707
31,100334.29936297705,48.40244631669637,-0.1996855501097643
32,100304.2898462607,48.40244631669637,-0.20221954659979532
33,100462.5658457163,48.40244631669637,-0.19547421713619342
34,100525.48902592801,48.40244631669637,-0.20258311178268942
35,100387.05802946225,48.40244631669637,-0.21066280592013767
36,100478.05462853763,48.40244631669637,-0.20619867774467035
37,100506.12804740132,48.40244631669637,-0.20911681011586195
38,100454.82145430562,48.40244631669637,-0.21148967642709168
39,100439.51067429144,0.0,-0.21979308910160356
40,100440.48882337194,45.4066503952493,-0.2113487904435441
41,100455.92708450633,45.4066503952493,-0.20958022796083112
42,100444.57542190752,45.4066503952493,-0.21035886528304149
43,100428.68309426917,45.4066503952493,-0.2105089862656213
44,100439.12662386008,45.4066503952493,-0.20932951286896295
45,100458.1974170261,45.4066503952493,-0.20893496270266199
46,100442.7591558917,45.4066503952493,-0.21024396143781837
47,100458.65148353003,45.4066503952493,-0.2089705686207806
48,100431.40749329289,45.4066503952493,-0.21011017312833677
49,100441.8510228838,45.4066503952493,-0.20827094252621642
50,100471.3653456407,45.4066503952493,-0.20747551674736858
51,100421.41803020594,45.4066503952493,-0.2105883494730362
52,100457.28928401819,45.4066503952493,-0.20749128201978131
53,100470.4572126328,45.4066503952493,-0.20821020198550536
54,100513.5935305083,45.4066503952493,-0.2027523742725845
55,100596.23363422764,45.4066503952493,-0.20073996093719307
56,100653.44601372565,45.4066503952493,-0.1982593176456416
57,100643.91061714265,45.4066503952493,-0.19972797160152922
58,100632.55895454384,45.4066503952493,-0.19986156368493693
59,100620.40777171761,0.0,-0.20907084340513815
60,100582.25811116262,43.3409750911947,-0.20156228402986778
61,100551.05260909697,43.3409750911947,-0.20021717448706794
62,100541.08418482599,43.3409750911947,-0.1999382845360724
63,100598.72768169727,43.3409750911947,-0.197235508268113
64,100615.19725223193,43.3409750911947,-0.1993067195311355
