step,type,price,shares
1,buy,289.4461345970881,17.375590770086184
20,sell,320.289003243567,17.375590770086184
21,buy,323.44120286461896,15.631218056668862
37,sell,365.24549641760916,15.631218056668862
38,buy,369.00536853721024,13.768430086262324
47,sell,334.70762162646633,13.768430086262324
48,buy,338.5199714266658,14.9307022936716
