step,portfolio_value,position_size,reward
0,100012.03416142233,10.432750490339274,-0.20283706178154928
1,100033.62995493732,10.432750490339274,-0.20063673583179892
2,100037.69872762855,10.432750490339274,-0.20129180421945872
3,100005.56585611831,10.432750490339274,-0.20262470439762836
4,99990.85567792693,10.432750490339274,-0.20160539735556626
5,99943.9083007204,10.432750490339274,-0.20291326703908402
6,99912.9230317641,10.432750490339274,-0.20281558081429965
7,99905.72443392576,10.432750490339274,-0.2014460817578808
8,99928.98946751922,10.432750490339274,-0.20013237610203002
9,99915.00958186216,10.432750490339274,-0.20157744491376545
10,99901.96864374925,10.432750490339274,-0.20151560563954968
11,99722.52533531541,10.432750490339274,-0.20824714970436925
12,99734.6273258842,10.432750490339274,-0.2073773961676274
13,99745.06007637455,10.432750490339274,-0.20747185460994974
14,99709.38006969758,10.432750490339274,-0.2088881669288565
15,99789.920903483,10.432750490339274,-0.20344718786325539
16,99819.44558737066,10.432750490339274,-0.2069665844340921
17,99757.16206694333,10.432750490339274,-0.21080777036251055
18,99725.55083295761,10.432750490339274,-0.20981275236201063
19,99687.98832505845,0.0,-0.22034683454566628
20,99670.34029928602,10.973777363450658,-0.20926865528027622
21,99640.27214931016,10.973777363450658,-0.2082937136679718
22,99592.20700445825,10.973777363450658,-0.20884015950509066
23,99586.39090245562,10.973777363450658,-0.20730795029153734
24,99537.11864209373,10.973777363450658,-0.20906988384588374
25,99603.61973291624,10.973777363450658,-0.2046797844431225
26,99657.50097977078,10.973777363450658,-0.20629961434554314
27,99654.31858433537,10.973777363450658,-0.20924507920789331
28,99664.30472173612,10.973777363450658,-0.20872833723571022
29,99674.29085913686,10.973777363450658,-0.20857912716384708
30,99679.99722336585,10.973777363450658,-0.20880141435211302
31,99722.35600398877,10.973777363450658,-0.2073518978060721
32,99708.0900934163,10.973777363450658,-0.2032670435055095
33,99706.11481349086,10.973777363450658,-0.20283604799973806
34,99720.70993738425,10.973777363450658,-0.20214996783812797
35,99601.42497744354,10.973777363450658,-0.20715557210632907
36,99610.86242597611,10.973777363450658,-0.20367695573765324
37,99535.58231326284,10.973777363450658,-0.20680049951901827
38,99560.05383678334,10.973777363450658,-0.20326870925264862
39,99486.69910084757,0.0,-0.21800589491209452
40,99439.5292153802,11.291705343659636,-0.20750670662548037
41,99403.3957582805,11.291705343659636,-0.20599644430980588
42,99324.35382087488,11.291705343659636,-0.20786398504034337
43,99345.80806102783,11.291705343659636,-0.20471767654247436
44,99256.2648376526,11.291705343659636,-0.20938003840462133
45,99226.0030673316,11.291705343659636,-0.20820658879552076
46,99279.29991655367,11.291705343659636,-0.20352737413952296
47,99256.94233997323,11.291705343659636,-0.2065376120175486
48,99295.78580635542,11.291705343659636,-0.2040714691345023
49,99279.41283360712,11.291705343659636,-0.2067838548584125
50,99264.28194844662,11.291705343659636,-0.2066140001753802
51,99264.28194844662,11.291705343659636,-0.2059132007307174
