step,type,price,shares
1,buy,481.12593859005295,10.432750490339274
20,sell,451.68540119344726,10.432750490339274
21,buy,456.2400796882836,10.973777363450658
40,sell,438.3446248219465,10.973777363450658
41,buy,442.4561644401464,11.291705343659636
