step,portfolio_value,position_size,reward
0,99909.11698342804,12.436882819690073,-0.2110705955997906
1,99931.87647898808,12.436882819690073,-0.205174245352875
2,100013.58679911344,12.436882819690073,-0.2030797345849139
3,100031.99338568658,12.436882819690073,-0.2066527802037733
4,99908.12203280246,12.436882819690073,-0.21244343853550612
5,99998.16506441703,12.436882819690073,-0.20636159806846766
6,99947.79568899728,12.436882819690073,-0.21354681012001045
7,99787.98174476427,12.436882819690073,-0.21775210877399792
8,99857.37955089814,12.436882819690073,-0.21195928994797097
9,99893.19777341884,12.436882819690073,-0.21428908239463032
10,100002.39360457573,12.436882819690073,-0.2115879541313886
11,100087.46188306241,12.436882819690073,-0.21294889896453698
12,100035.4757128761,12.436882819690073,-0.2193896730371404
13,100050.27560343152,12.436882819690073,-0.21695901176999627
14,100072.28888602238,12.436882819690073,-0.21661694146694177
15,100102.26177361784,12.436882819690073,-0.2158618068395235
16,100089.70052196995,12.436882819690073,-0.21713341065049935
17,100124.77253152148,12.436882819690073,-0.21403515976168497
18,100214.69119430783,12.436882819690073,-0.21191658510559444
19,100165.21770531869,0.0,-0.22813672772034846
20,100133.70742355706,11.941489950562554,-0.2176345943103301
21,100194.72843720444,11.941489950562554,-0.2121097804633008
22,100238.79253512202,11.941489950562554,-0.21297053010832362
23,100256.34652534935,11.941489950562554,-0.2134181352410061
24,100214.55131052238,11.941489950562554,-0.21575141004701562
25,100252.04758896714,11.941489950562554,-0.21028089921929463
26,100253.95822735924,11.941489950562554,-0.21080666764783337
27,100240.3449288156,11.941489950562554,-0.21072710261578978
28,100067.79039902997,11.941489950562554,-0.21090782989999654
29,100073.28348440722,11.941489950562554,-0.21040433906738265
30,100054.17710048633,11.941489950562554,-0.2112859159319108
31,100084.50848496075,11.941489950562554,-0.20763159200938364
32,100178.9656704697,11.941489950562554,-0.20392172760740648
33,100184.93641544499,11.941489950562554,-0.2081957792792613
34,100177.05503207761,11.941489950562554,-0.2087361240005632
35,100224.82099187987,11.941489950562554,-0.20653888194742526
36,100282.02072874305,11.941489950562554,-0.20627407211469376
37,100381.73216983025,11.941489950562554,-0.2047599451537349
38,100387.94174460454,11.941489950562554,-0.20945401303147806
39,100369.39765330168,0.0,-0.21939047161909056
40,100405.68114793576,11.382331328339951,-0.20859437544053333
41,100382.68883865251,11.382331328339951,-0.2101023974661216
42,100375.40414660238,11.382331328339951,-0.20937696382677032
43,100421.73023510873,11.382331328339951,-0.2071217174171371
44,100397.8273393192,11.382331328339951,-0.21005464619899694
45,100435.04756276288,11.382331328339951,-0.2073877368582955
46,100448.70636035688,11.382331328339951,-0.20825923637633306
47,100456.56016897345,11.382331328339951,-0.20844650038931017
48,100389.6320607628,11.382331328339951,-0.21129331778003035
49,100500.49596790083,11.382331328339951,-0.1985305094986753
50,100529.40708947481,11.382331328339951,-0.2033619862756013
51,100546.36676315404,11.382331328339951,-0.2033398514143884
52,100623.31132293362,11.382331328339951,-0.20092910267008066
53,100608.4004688935,11.382331328339951,-0.2038600660064818
54,100532.36649562018,11.382331328339951,-0.2065896898969625
55,100608.51429220678,11.382331328339951,-0.20240625748388116
56,100477.50365861758,11.382331328339951,-0.21094699965729402
57,100464.52780090328,11.382331328339951,-0.20994326006433053
58,100469.08073343462,11.382331328339951,-0.20801359903766087
59,100397.36582601194,0.0,-0.22197841666789475
60,100293.48547916047,11.20956699410611,-0.21417649612307646
61,100258.39953446893,11.20956699410611,-0.2105517604841621
62,100221.96844173808,11.20956699410611,-0.21078932317460575
63,100287.09602597383,11.20956699410611,-0.20698840015977837
64,100308.39420326264,11.20956699410611,-0.20906267030476203
65,100130.27418372629,11.20956699410611,-0.2169990010547798
66,99995.8586996335,0.0,-0.23031305438997177
67,100049.38978858743,11.995088851258759,-0.2146162280747481
68,100066.90261831027,11.995088851258759,-0.21603982681100806
69,100021.32128067549,11.995088851258759,-0.21829032432225198
70,99966.74362640225,11.995088851258759,-0.2167557037878459
71,99951.8697162267,11.995088851258759,-0.21509051944836075
72,99848.9518538829,11.995088851258759,-0.21841961422123815
73,99665.14133360461,0.0,-0.23158753386811137
74,99685.3649859345,12.658784399431568,-0.21600924890765685
75,99670.42762034317,12.658784399431568,-0.2172527648015211
76,99724.22745404075,12.658784399431568,-0.21297326805108716
77,99766.12803040288,12.658784399431568,-0.21330592158823006
78,99776.12847007842,12.658784399431568,-0.21513984519421955
79,99866.89195422234,12.658784399431568,-0.21193443433428846
80,99902.84290191674,12.658784399431568,-0.21552937705225347
81,99964.99753331795,12.658784399431568,-0.21444912810398997
82,99932.5910452554,12.658784399431568,-0.21869932239192735
83,99971.20033767367,12.658784399431568,-0.21588244702357925
84,100012.5945626598,12.658784399431568,-0.21522605050301674
85,100004.23976495618,12.658784399431568,-0.21731984634402243
86,99895.75398265306,12.658784399431568,-0.217255489030122
87,99911.32428746435,12.658784399431568,-0.21179676543955375
88,99869.67688679023,12.658784399431568,-0.21300280278959463
89,99874.10746133002,12.658784399431568,-0.21133194541169534
90,99833.21958771985,12.658784399431568,-0.21291700092578966
91,99864.99313656244,12.658784399431568,-0.2098781311647847
92,99915.75486200415,12.658784399431568,-0.20921286672178646
93,99783.07929986184,0.0,-0.22540130488333204
94,99738.36052445948,12.209764487771261,-0.20954708082361612
95,99732.13354457072,12.209764487771261,-0.20650267064099131
96,99650.57231779241,12.209764487771261,-0.2094817690596509
97,99699.65557103325,12.209764487771261,-0.20533691404324664
98,99802.9501785998,12.209764487771261,-0.20322256525987187
99,99910.64030138194,12.209764487771261,-0.20476772246848163
100,99958.86887110863,12.209764487771261,-0.20754970376865273
101,100002.70192561974,12.209764487771261,-0.20778436538396253
102,100011.73715134068,12.209764487771261,-0.20884089802582056
103,100058.2563540391,12.209764487771261,-0.20707922837235035
104,100005.38807380704,12.209764487771261,-0.21106274606274875
105,100101.35682268093,12.209764487771261,-0.20555024080418582
106,100059.72152577763,12.209764487771261,-0.21206651117425387
107,100038.23234027915,12.209764487771261,-0.20964133813518263
108,99985.3640600471,12.209764487771261,-0.21110535009130915
109,100021.13866999627,12.209764487771261,-0.20785034248967674
110,100011.37085840605,12.209764487771261,-0.20970186842318655
111,99971.32283088616,12.209764487771261,-0.2105585257242732
112,99999.16109391829,12.209764487771261,-0.2082613028507977
113,99859.67375464518,0.0,-0.22533526843607418
114,99793.02942091912,11.892303650666332,-0.21406988936702379
115,99786.01296176523,11.892303650666332,-0.21102372680074283
116,99780.42357904941,11.892303650666332,-0.2109825874839444
117,99703.00468228357,11.892303650666332,-0.2125466259314483
118,99764.36896912102,11.892303650666332,-0.20800234107705382
119,99796.95388112385,11.892303650666332,-0.2078686167722394
120,99777.80727224627,11.892303650666332,-0.2079317194028058
121,99783.39665496208,11.892303650666332,-0.20648795633261074
122,99816.93295125695,11.892303650666332,-0.20489056547108245
123,99812.1760297967,11.892303650666332,-0.2066682004052731
124,99781.13711726846,11.892303650666332,-0.207169385748907
125,99788.15357642235,11.892303650666332,-0.20544819549359042
126,99805.2784936793,11.892303650666332,-0.20274460863861363
127,99812.65172194272,11.892303650666332,-0.20311811187594173
128,99916.23368674002,11.892303650666332,-0.1992664745975135
129,99881.74600615309,11.892303650666332,-0.20684644144380804
130,99883.29200562768,11.892303650666332,-0.20538774048751093
131,99923.84476107644,11.892303650666332,-0.20381731093317745
132,99905.29276738141,11.892303650666332,-0.2062092251630743
133,99937.98538718978,0.0,-0.21474911750155729
134,99918.24243576481,11.591582233830122,-0.20530145354655746
135,99581.80217726338,0.0,-0.22669415220016426
136,99612.14086981639,12.277982168675978,-0.21812926609757632
