step,type,price,shares
1,buy,81.41949336199718,61.774153694094394
20,sell,85.38695804488344,61.774153694094394
21,buy,86.16054130087696,58.39446266422773
40,sell,90.81652029545634,58.39446266422773
41,buy,91.8124806676828,55.04197741553658
42,sell,85.12799327305454,55.04197741553658
43,buy,85.8826648162395,58.59207359846398
